id,time,Concentration,Virus,DV,LFAC,BETA,Conc,INH,V,evid,duration_Depot,amt,cmt,rate,duration,ss,ii,route,tad,dosenum,Depot,Central,Periph,UNINFECTED,ACTIVEIC,LATENT,LLIC,AUC,Ka,CL,Vc,Q,Vp,RR0,DELTA,LAMBDA,IC50,DU,DL,AL,POVC,DLL,PLLC,QLL,QA,QL,η_1,η_2,η_3,η_4,η_5,η_6,η_7,η_8,η_9,Dose
1,0.0,,,,,,,,,1,0.12151115989931556,240.0,Depot,-2.0,0.0,0,0.0,NullRoute,0.0,1,0.0,0.0,0.0,13.87304354425801,0.5134942440824086,0.1397311738415451,0.03661920417916354,0.0,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.0,-2.155377723958543,4.560895923857341,3.946226924938756,0.9837368421052631,0.0014510127353939643,0.0,0.0,18.19139182288027,0,,0.0,,0.0,0.0,0,0.0,,0.0,1,0.0,0.0,0.0,13.87304354425801,0.5134942440824086,0.1397311738415451,0.03661920417916354,0.0,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.04,220.54249523796554,4.557790526348464,4.768061116909017,0.9837368421052631,0.0014510127353939643,119.76613614692859,0.5648341156826223,18.061779276281026,0,,0.0,,0.0,0.0,0,0.0,,0.04,1,69.97922563667218,8.883182749309555,0.024272866305674167,13.876849177916048,0.5098329129140586,0.13962090177756664,0.03661539872553616,1.6359226858686973,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.08,327.959535150288,4.549119792276997,4.719779144497372,0.9837368421052631,0.0014510127353939643,436.1613846925362,0.8253864036900849,17.704749915724037,0,,0.0,,0.0,0.0,0,0.0,,0.08,1,124.60242841668062,32.3505576205822,0.17444655963033787,13.887487852120817,0.49974745013947647,0.13931309485458954,0.03660476146142434,12.196021210137959,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.12,563.6854577155409,4.5386499369970545,4.146353472563345,0.9837368421052631,0.0014510127353939643,896.0903834842136,0.9066419147847605,17.283032289640342,0,,0.0,,0.0,0.0,0,0.0,,0.12,1,167.23928592011964,66.46398466611372,0.5299209160508024,13.900331288110472,0.48783465850441987,0.13894231692533457,0.036591921347271614,38.4371897427083,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.16,1025.4061340538815,4.527569078940353,4.331261948735018,0.9837368421052631,0.0014510127353939643,1347.4657128423016,0.935910821451634,16.84764036196805,0,,0.0,,0.0,0.0,0,0.0,,0.16,1,132.8815175937755,99.94297687722309,1.1109900516477609,13.913921176746225,0.47553559502729376,0.13855096338959377,0.03657833690334818,83.78742314141108,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.2,1665.9455375152586,4.516268599813246,4.558682176794323,0.9837368421052631,0.0014510127353939643,1671.5773638458274,0.9476873681553152,16.41491371299717,0,,0.0,,0.0,0.0,0,0.0,,0.2,1,103.7223740443801,123.98268559348857,1.8332520512235544,13.927784836295933,0.4633118247781362,0.1381527767092726,0.03656448088541911,144.53881906194533,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.24,2075.905562781433,4.504871630048355,4.49721617238224,0.9837368421052631,0.0014510127353939643,1897.9755674684775,0.9536381295412968,15.989748556239844,0,,0.0,,0.0,0.0,0,0.0,,0.24,1,80.96190773937812,140.7748831344374,2.613705904083666,13.941775063742949,0.45130165731760763,0.13775203755151738,0.03655050052549439,216.21373600570428,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.28,1743.4031226864042,4.4934260401657795,4.671418472056761,0.9837368421052631,0.0014510127353939643,2049.7055268109216,0.9569222378055187,15.573852045524186,0,,0.0,,0.0,0.0,0,0.0,,0.28,1,63.195815890441544,152.02885692658435,3.395530392402374,13.955835134224968,0.4395533167306709,0.1373503952039112,0.03653645256266182,295.38354499356024,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
1,0.5,2328.2771751853807,4.430312519222666,4.148112330524844,0.9837368421052631,0.0014510127353939643,2172.0601888978777,0.9592499731259835,13.467361675376434,0,,0.0,,0.0,0.0,0,0.0,,0.5,1,16.177805706264476,161.10403342067318,6.625247986046545,14.033605075587587,0.38004875955120676,0.13514865497244674,0.036458789475173906,774.980399481087,6.193491530904776,72.3797826687933,74.1710723506326,15.387787876861955,4.24,5.399323534923483,0.7015397094468092,0.44943030305718346,92.27158045272635,0.006,0.04,0.036,35.4,0.01,0.374,0.001,0.97,0.029,-0.23721556549329278,0.09320092088456,-0.028363020914354276,-0.30029215630163325,-0.4580667381754702,0.6152931703227655,-0.0017367380693460886,-0.43341868316476484,0.030027949296391823,240 mg single dose
